%time,field.header.seq,field.header.stamp,field.header.frame_id,field.points0.x,field.points0.y,field.points0.z,field.points1.x,field.points1.y,field.points1.z,field.points2.x,field.points2.y,field.points2.z,field.points3.x,field.points3.y,field.points3.z,field.points4.x,field.points4.y,field.points4.z,field.points5.x,field.points5.y,field.points5.z,field.points6.x,field.points6.y,field.points6.z,field.points7.x,field.points7.y,field.points7.z,field.points8.x,field.points8.y,field.points8.z,field.points9.x,field.points9.y,field.points9.z,field.points10.x,field.points10.y,field.points10.z,field.points11.x,field.points11.y,field.points11.z,field.points12.x,field.points12.y,field.points12.z,field.points13.x,field.points13.y,field.points13.z,field.points14.x,field.points14.y,field.points14.z,field.points15.x,field.points15.y,field.points15.z
1451349213504395680,1970,1451349213502940316,sonar_frame,0.0689999982715,5.1360001564,0.0,0.718220353127,0.839081764221,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349213604516254,1971,1451349213603045607,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349213704709038,1972,1451349213703352511,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.7414867878,0.998000025749,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349213803940507,1973,1451349213803163482,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04400002956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349213905222808,1974,1451349213903830752,sonar_frame,0.0689999982715,5.1360001564,0.0,0.718220353127,0.839081764221,0.0,1.7414867878,0.998000025749,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04400002956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349214004844422,1975,1451349214003881656,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349214104556080,1976,1451349214103821065,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04400002956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349214204500013,1977,1451349214203341173,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79535484314,-0.931007087231,0.0,0.0689999982715,-1.04400002956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349214304565433,1978,1451349214303982168,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79471206665,-0.930241048336,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451349214407262332,1979,1451349214404874850,sonar_frame,0.0689999982715,5.1360001564,0.0,0.717577576637,0.838315725327,0.0,1.74062073231,0.997500002384,0.0,5.0900387764,0.895240902901,0.0,3.18345093727,-0.559058010578,0.0,1.44877016544,-0.828999996185,0.0,0.79535484314,-0.931007087231,0.0,0.0689999982715,-1.04299998283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
