%time,field.header.seq,field.header.stamp,field.header.frame_id,field.points0.x,field.points0.y,field.points0.z,field.points1.x,field.points1.y,field.points1.z,field.points2.x,field.points2.y,field.points2.z,field.points3.x,field.points3.y,field.points3.z,field.points4.x,field.points4.y,field.points4.z,field.points5.x,field.points5.y,field.points5.z,field.points6.x,field.points6.y,field.points6.z,field.points7.x,field.points7.y,field.points7.z,field.points8.x,field.points8.y,field.points8.z,field.points9.x,field.points9.y,field.points9.z,field.points10.x,field.points10.y,field.points10.z,field.points11.x,field.points11.y,field.points11.z,field.points12.x,field.points12.y,field.points12.z,field.points13.x,field.points13.y,field.points13.z,field.points14.x,field.points14.y,field.points14.z,field.points15.x,field.points15.y,field.points15.z
1451350913915401135,591,1451350913914839474,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36254143715,0.237982541323,0.0,1.42261469364,-0.248575076461,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914015324695,592,1451350914014766880,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36254143715,0.237982541323,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914115525853,593,1451350914114894234,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914215345330,594,1451350914214710390,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914315418625,595,1451350914314689942,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.42261469364,-0.248575076461,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914415213262,596,1451350914414621030,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.42261469364,-0.248575076461,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914515060582,597,1451350914514465044,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914614969913,598,1451350914614293714,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36254143715,0.237982541323,0.0,1.42261469364,-0.248575076461,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914715058488,599,1451350914714368701,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914815031489,600,1451350914814443723,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36254143715,0.237982541323,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350914915209608,601,1451350914914563786,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.42261469364,-0.248575076461,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451350915015038268,602,1451350915014378074,sonar_frame,0.0689999982715,5.1360001564,0.0,0.9020575881,1.05817043781,0.0,1.12834072113,0.643999993801,0.0,1.36155664921,0.23780888319,0.0,1.4216299057,-0.248401433229,0.0,1.58213806152,-0.90600001812,0.0,1.58212685585,-1.86864554882,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
