%time,field.header.seq,field.header.stamp,field.header.frame_id,field.points0.x,field.points0.y,field.points0.z,field.points1.x,field.points1.y,field.points1.z,field.points2.x,field.points2.y,field.points2.z,field.points3.x,field.points3.y,field.points3.z,field.points4.x,field.points4.y,field.points4.z,field.points5.x,field.points5.y,field.points5.z,field.points6.x,field.points6.y,field.points6.z,field.points7.x,field.points7.y,field.points7.z,field.points8.x,field.points8.y,field.points8.z,field.points9.x,field.points9.y,field.points9.z,field.points10.x,field.points10.y,field.points10.z,field.points11.x,field.points11.y,field.points11.z,field.points12.x,field.points12.y,field.points12.z,field.points13.x,field.points13.y,field.points13.z,field.points14.x,field.points14.y,field.points14.z,field.points15.x,field.points15.y,field.points15.z
1451946784681410688,73,1451946784680593069,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946784781671041,74,1451946784781103072,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,1.99956226349,1.14699995518,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,1.99956226349,-1.14699995518,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946784881505184,75,1451946784880675824,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946784982545374,76,1451946784981373968,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,1.99956226349,-1.14699995518,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785082028263,77,1451946785081465905,sonar_frame,0.0689999982715,2.0,0.0,1.69268631935,2.00040507317,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,2.00069689751,-0.350506544113,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785181820089,78,1451946785181219741,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,1.99956226349,1.14699995518,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785282146481,79,1451946785281245167,sonar_frame,0.0689999982715,2.0,0.0,1.69268631935,2.00040507317,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785381967524,80,1451946785381155883,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,2.00042843819,1.14750003815,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,1.99956226349,-1.14699995518,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785482379091,81,1451946785481619570,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,1.99956226349,1.14699995518,0.0,1.99971199036,0.350332915783,0.0,2.00069689751,-0.350506544113,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451946785583307318,82,1451946785582343592,sonar_frame,0.0689999982715,2.0,0.0,1.69204354286,1.99963915348,0.0,1.99956226349,1.14699995518,0.0,1.99971199036,0.350332915783,0.0,1.99971199036,-0.350332915783,0.0,2.00042843819,-1.14750003815,0.0,1.99993884563,-2.36657428741,0.0,0.0689999982715,-5.1360001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
